record_id,molecule_id,inchi,name,component_id,split,series_id,source_doi,T_K,p_Pa,log10_p_over_1Pa,ln_p_over_1Pa,temperature_level_id,base_role,duplicate_group,duplicate_representative_id,is_duplicate_copy,method,property_phase,state_origin,original_property_value_metadata_json,state_metadata_json
10.1016/j.jct.2013.01.009#d20#p1#r20,mol_bbdd71ed3a3275f5,"InChI=1S/C10H14O/c1-6-4-9(11)8-5-7(6)10(8,2)3/h4,7-8H,5H2,1-3H3/t7-,8+/m0/s1",(-)-verbenone,grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d20#p1,10.1016/j.jct.2013.01.009,303.15,22.78,1.35755371974,3.12588295802,10.1016/j.jct.2013.01.009#d20#p1#T0006,withheld_other,pdup_270a97008dfe4b5c,10.1016/j.jct.2013.01.009#d20#p1#r20,False,Closed cell (Static) method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":4,""nPropValue"":0.02278,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.00071}}","{""nVarValue"":303.15,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.jct.2013.01.009#d20#p1#r21,mol_bbdd71ed3a3275f5,"InChI=1S/C10H14O/c1-6-4-9(11)8-5-7(6)10(8,2)3/h4,7-8H,5H2,1-3H3/t7-,8+/m0/s1",(-)-verbenone,grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d20#p1,10.1016/j.jct.2013.01.009,303.15,22.81,1.35812528528,3.1271990363,10.1016/j.jct.2013.01.009#d20#p1#T0006,withheld_other,pdup_600468d8a1c0dade,10.1016/j.jct.2013.01.009#d20#p1#r21,False,Closed cell (Static) method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":4,""nPropValue"":0.02281,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00071,""nCombUncertAssessNum"":1}}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":303.15}"
10.1016/j.jct.2013.01.009#d20#p1#r22,mol_bbdd71ed3a3275f5,"InChI=1S/C10H14O/c1-6-4-9(11)8-5-7(6)10(8,2)3/h4,7-8H,5H2,1-3H3/t7-,8+/m0/s1",(-)-verbenone,grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d20#p1,10.1016/j.jct.2013.01.009,308.16,33.04,1.51904003865,3.49771894865,10.1016/j.jct.2013.01.009#d20#p1#T0007,adaptation_anchor,pdup_26d6d1f670bd2094,10.1016/j.jct.2013.01.009#d20#p1#r22,False,Closed cell (Static) method,Liquid,variable,"{""nPropValue"":0.03304,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00092,""nCombUncertAssessNum"":1},""nPropDigits"":4,""nPropNumber"":1}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":308.16}"
10.1016/j.jct.2013.01.009#d20#p1#r23,mol_bbdd71ed3a3275f5,"InChI=1S/C10H14O/c1-6-4-9(11)8-5-7(6)10(8,2)3/h4,7-8H,5H2,1-3H3/t7-,8+/m0/s1",(-)-verbenone,grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d20#p1,10.1016/j.jct.2013.01.009,308.16,33.07,1.51943419491,3.49862652699,10.1016/j.jct.2013.01.009#d20#p1#T0007,withheld_other,pdup_fe8b06187b174035,10.1016/j.jct.2013.01.009#d20#p1#r23,False,Closed cell (Static) method,Liquid,variable,"{""nPropDigits"":4,""nPropNumber"":1,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00092,""nCombUncertAssessNum"":1},""nPropValue"":0.03307}","{""nVarValue"":308.16,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.jct.2013.01.009#d20#p1#r24,mol_bbdd71ed3a3275f5,"InChI=1S/C10H14O/c1-6-4-9(11)8-5-7(6)10(8,2)3/h4,7-8H,5H2,1-3H3/t7-,8+/m0/s1",(-)-verbenone,grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d20#p1,10.1016/j.jct.2013.01.009,308.16,33.09,1.51969676716,3.49923112193,10.1016/j.jct.2013.01.009#d20#p1#T0007,withheld_other,pdup_69d7d823e89183de,10.1016/j.jct.2013.01.009#d20#p1#r24,False,Closed cell (Static) method,Liquid,variable,"{""nPropDigits"":4,""nPropNumber"":1,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00092,""nCombUncertAssessNum"":1},""nPropValue"":0.03309}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":308.16}"
10.1016/j.jct.2013.01.009#d20#p1#r3,mol_bbdd71ed3a3275f5,"InChI=1S/C10H14O/c1-6-4-9(11)8-5-7(6)10(8,2)3/h4,7-8H,5H2,1-3H3/t7-,8+/m0/s1",(-)-verbenone,grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d20#p1,10.1016/j.jct.2013.01.009,273.65,1.83,0.26245108973,0.604315966853,10.1016/j.jct.2013.01.009#d20#p1#T0000,cold_target,pdup_80b249a942cabe69,10.1016/j.jct.2013.01.009#d20#p1#r3,False,Closed cell (Static) method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":3,""nPropValue"":0.00183,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00015,""nCombUncertAssessNum"":1}}","{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":273.65}"
10.1016/j.jct.2013.01.009#d20#p1#r4,mol_bbdd71ed3a3275f5,"InChI=1S/C10H14O/c1-6-4-9(11)8-5-7(6)10(8,2)3/h4,7-8H,5H2,1-3H3/t7-,8+/m0/s1",(-)-verbenone,grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d20#p1,10.1016/j.jct.2013.01.009,278.15,2.78,0.444044795918,1.0224509277,10.1016/j.jct.2013.01.009#d20#p1#T0001,cold_target,pdup_1fd51f89a301a7a2,10.1016/j.jct.2013.01.009#d20#p1#r4,False,Closed cell (Static) method,Liquid,variable,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00017,""nCombUncertAssessNum"":1},""nPropValue"":0.00278,""nPropDigits"":3,""nPropNumber"":1}","{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":278.15}"
10.1016/j.jct.2013.01.009#d20#p1#r5,mol_bbdd71ed3a3275f5,"InChI=1S/C10H14O/c1-6-4-9(11)8-5-7(6)10(8,2)3/h4,7-8H,5H2,1-3H3/t7-,8+/m0/s1",(-)-verbenone,grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d20#p1,10.1016/j.jct.2013.01.009,278.16,2.76,0.440909082065,1.01523067973,10.1016/j.jct.2013.01.009#d20#p1#T0001,cold_target,pdup_5be08a14e3c0ab94,10.1016/j.jct.2013.01.009#d20#p1#r5,False,Closed cell (Static) method,Liquid,variable,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.00017},""nPropValue"":0.00276,""nPropNumber"":1,""nPropDigits"":3}","{""nVarValue"":278.16,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.jct.2013.01.009#d20#p1#r6,mol_bbdd71ed3a3275f5,"InChI=1S/C10H14O/c1-6-4-9(11)8-5-7(6)10(8,2)3/h4,7-8H,5H2,1-3H3/t7-,8+/m0/s1",(-)-verbenone,grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d20#p1,10.1016/j.jct.2013.01.009,278.16,2.77,0.442479769064,1.0188473202,10.1016/j.jct.2013.01.009#d20#p1#T0001,cold_target,pdup_d4864a9ab5cb5489,10.1016/j.jct.2013.01.009#d20#p1#r6,False,Closed cell (Static) method,Liquid,variable,"{""nPropDigits"":3,""nPropNumber"":1,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00017,""nCombUncertAssessNum"":1},""nPropValue"":0.00277}","{""nVarValue"":278.16,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.jct.2013.01.009#d20#p1#r7,mol_bbdd71ed3a3275f5,"InChI=1S/C10H14O/c1-6-4-9(11)8-5-7(6)10(8,2)3/h4,7-8H,5H2,1-3H3/t7-,8+/m0/s1",(-)-verbenone,grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d20#p1,10.1016/j.jct.2013.01.009,283.15,4.36,0.639486489269,1.47247205736,10.1016/j.jct.2013.01.009#d20#p1#T0002,cold_target,pdup_362b0dd99989c095,10.1016/j.jct.2013.01.009#d20#p1#r7,False,Closed cell (Static) method,Liquid,variable,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00021,""nCombUncertAssessNum"":1},""nPropValue"":0.00436,""nPropDigits"":3,""nPropNumber"":1}","{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":283.15}"
10.1016/j.jct.2013.01.009#d20#p1#r8,mol_bbdd71ed3a3275f5,"InChI=1S/C10H14O/c1-6-4-9(11)8-5-7(6)10(8,2)3/h4,7-8H,5H2,1-3H3/t7-,8+/m0/s1",(-)-verbenone,grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d20#p1,10.1016/j.jct.2013.01.009,283.15,4.36,0.639486489269,1.47247205736,10.1016/j.jct.2013.01.009#d20#p1#T0002,duplicate_copy_never_used,pdup_362b0dd99989c095,10.1016/j.jct.2013.01.009#d20#p1#r7,True,Closed cell (Static) method,Liquid,variable,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.00021},""nPropValue"":0.00436,""nPropNumber"":1,""nPropDigits"":3}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":283.15}"
10.1016/j.jct.2013.01.009#d20#p1#r9,mol_bbdd71ed3a3275f5,"InChI=1S/C10H14O/c1-6-4-9(11)8-5-7(6)10(8,2)3/h4,7-8H,5H2,1-3H3/t7-,8+/m0/s1",(-)-verbenone,grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d20#p1,10.1016/j.jct.2013.01.009,283.15,4.37,0.64048143697,1.47476300911,10.1016/j.jct.2013.01.009#d20#p1#T0002,cold_target,pdup_f75fe209c20b1ef2,10.1016/j.jct.2013.01.009#d20#p1#r9,False,Closed cell (Static) method,Liquid,variable,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00021,""nCombUncertAssessNum"":1},""nPropValue"":0.00437,""nPropNumber"":1,""nPropDigits"":3}","{""nVarValue"":283.15,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.jct.2013.01.009#d5#p1#r10,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,263.15,32.13,1.50691072555,3.46979017313,10.1016/j.jct.2013.01.009#d5#p1#T0002,cold_target,pdup_c657a161f7267864,10.1016/j.jct.2013.01.009#d5#p1#r10,False,Closed cell (Static) method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":4,""nPropValue"":0.03213,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.0009,""nCombUncertAssessNum"":1}}","{""nVarValue"":263.15,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.jct.2013.01.009#d5#p1#r11,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,263.15,32.14,1.50704587243,3.47010136031,10.1016/j.jct.2013.01.009#d5#p1#T0002,cold_target,pdup_4526213d9989a36a,10.1016/j.jct.2013.01.009#d5#p1#r11,False,Closed cell (Static) method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":4,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.0009},""nPropValue"":0.03214}","{""nVarValue"":263.15,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.jct.2013.01.009#d5#p1#r12,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,263.15,32.14,1.50704587243,3.47010136031,10.1016/j.jct.2013.01.009#d5#p1#T0002,duplicate_copy_never_used,pdup_4526213d9989a36a,10.1016/j.jct.2013.01.009#d5#p1#r11,True,Closed cell (Static) method,Liquid,variable,"{""nPropValue"":0.03214,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.0009,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":4}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":263.15}"
10.1016/j.jct.2013.01.009#d5#p1#r13,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,268.15,48.28,1.68376726143,3.87701739623,10.1016/j.jct.2013.01.009#d5#p1#T0003,cold_target,pdup_0ca81b98106e89de,10.1016/j.jct.2013.01.009#d5#p1#r13,False,Closed cell (Static) method,Liquid,variable,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.00124},""nPropValue"":0.04828,""nPropDigits"":4,""nPropNumber"":1}","{""nVarValue"":268.15,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.jct.2013.01.009#d5#p1#r14,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,268.15,48.29,1.6838572054,3.87722449989,10.1016/j.jct.2013.01.009#d5#p1#T0003,cold_target,pdup_d58630a6264ff344,10.1016/j.jct.2013.01.009#d5#p1#r14,False,Closed cell (Static) method,Liquid,variable,"{""nPropDigits"":4,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.00124},""nPropValue"":0.04829}","{""nVarValue"":268.15,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.jct.2013.01.009#d5#p1#r15,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,268.15,48.29,1.6838572054,3.87722449989,10.1016/j.jct.2013.01.009#d5#p1#T0003,duplicate_copy_never_used,pdup_d58630a6264ff344,10.1016/j.jct.2013.01.009#d5#p1#r14,True,Closed cell (Static) method,Liquid,variable,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.00124},""nPropValue"":0.04829,""nPropNumber"":1,""nPropDigits"":4}","{""nVarValue"":268.15,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.jct.2013.01.009#d5#p1#r16,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,273.65,74.11,1.86987681327,4.30555047596,10.1016/j.jct.2013.01.009#d5#p1#T0004,withheld_other,pdup_876bc6afe2565c24,10.1016/j.jct.2013.01.009#d5#p1#r16,False,Closed cell (Static) method,Liquid,variable,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.00179},""nPropValue"":0.07411,""nPropDigits"":4,""nPropNumber"":1}","{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":273.65}"
10.1016/j.jct.2013.01.009#d5#p1#r17,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,273.65,74.11,1.86987681327,4.30555047596,10.1016/j.jct.2013.01.009#d5#p1#T0004,duplicate_copy_never_used,pdup_876bc6afe2565c24,10.1016/j.jct.2013.01.009#d5#p1#r16,True,Closed cell (Static) method,Liquid,variable,"{""nPropValue"":0.07411,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00179,""nCombUncertAssessNum"":1},""nPropDigits"":4,""nPropNumber"":1}","{""nVarValue"":273.65,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.jct.2013.01.009#d5#p1#r18,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,273.65,74.18,1.87028682899,4.30649457206,10.1016/j.jct.2013.01.009#d5#p1#T0004,withheld_other,pdup_040d6368044aa34d,10.1016/j.jct.2013.01.009#d5#p1#r18,False,Closed cell (Static) method,Liquid,variable,"{""nPropDigits"":4,""nPropNumber"":1,""nPropValue"":0.07418,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00179,""nCombUncertAssessNum"":1}}","{""nVarValue"":273.65,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.jct.2013.01.009#d5#p1#r19,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,278.15,103.69,2.01573687448,4.64140567857,10.1016/j.jct.2013.01.009#d5#p1#T0005,withheld_other,pdup_2ad9d4efdf6e5be0,10.1016/j.jct.2013.01.009#d5#p1#r19,False,Closed cell (Static) method,Liquid,variable,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":0.10369,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00242,""nCombUncertAssessNum"":1}}","{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":278.15}"
10.1016/j.jct.2013.01.009#d5#p1#r20,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,278.15,103.7,2.01577875639,4.64150211524,10.1016/j.jct.2013.01.009#d5#p1#T0005,withheld_other,pdup_d866d85488844195,10.1016/j.jct.2013.01.009#d5#p1#r20,False,Closed cell (Static) method,Liquid,variable,"{""nPropDigits"":5,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.00242},""nPropValue"":0.1037}","{""nVarValue"":278.15,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.jct.2013.01.009#d5#p1#r21,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,278.15,103.76,2.01602996308,4.64208054001,10.1016/j.jct.2013.01.009#d5#p1#T0005,withheld_other,pdup_166178e18311e87a,10.1016/j.jct.2013.01.009#d5#p1#r21,False,Closed cell (Static) method,Liquid,variable,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.00242},""nPropValue"":0.10376,""nPropDigits"":5,""nPropNumber"":1}","{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":278.15}"
10.1016/j.jct.2013.01.009#d5#p1#r22,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,283.15,148.46,2.17160945622,5.00031556169,10.1016/j.jct.2013.01.009#d5#p1#T0006,withheld_other,pdup_0a0a10d32a4badd2,10.1016/j.jct.2013.01.009#d5#p1#r22,False,Closed cell (Static) method,Liquid,variable,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":0.14846,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00311,""nCombUncertAssessNum"":1}}","{""nVarValue"":283.15,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.jct.2013.01.009#d5#p1#r23,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,283.15,148.46,2.17160945622,5.00031556169,10.1016/j.jct.2013.01.009#d5#p1#T0006,duplicate_copy_never_used,pdup_0a0a10d32a4badd2,10.1016/j.jct.2013.01.009#d5#p1#r22,True,Closed cell (Static) method,Liquid,variable,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00311,""nCombUncertAssessNum"":1},""nPropValue"":0.14846,""nPropDigits"":5,""nPropNumber"":1}","{""nVarValue"":283.15,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.jct.2013.01.009#d5#p1#r24,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,283.15,148.49,2.17169720725,5.00051761591,10.1016/j.jct.2013.01.009#d5#p1#T0006,withheld_other,pdup_ede823e453dde445,10.1016/j.jct.2013.01.009#d5#p1#r24,False,Closed cell (Static) method,Liquid,variable,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00311,""nCombUncertAssessNum"":1},""nPropValue"":0.14849,""nPropNumber"":1,""nPropDigits"":5}","{""nVarValue"":283.15,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.jct.2013.01.009#d5#p1#r25,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,288.15,209.34,2.32085221983,5.34395972443,10.1016/j.jct.2013.01.009#d5#p1#T0007,withheld_other,pdup_61068e66db6dc43b,10.1016/j.jct.2013.01.009#d5#p1#r25,False,Closed cell (Static) method,Liquid,variable,"{""nPropDigits"":5,""nPropNumber"":1,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00415,""nCombUncertAssessNum"":1},""nPropValue"":0.20934}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":288.15}"
10.1016/j.jct.2013.01.009#d5#p1#r26,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,288.15,209.37,2.32091445305,5.3441030217,10.1016/j.jct.2013.01.009#d5#p1#T0007,withheld_other,pdup_3f7fb8d67b6cad4f,10.1016/j.jct.2013.01.009#d5#p1#r26,False,Closed cell (Static) method,Liquid,variable,"{""nPropValue"":0.20937,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00415,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":5}","{""nVarValue"":288.15,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.jct.2013.01.009#d5#p1#r27,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,288.15,209.47,2.32112183271,5.34458053102,10.1016/j.jct.2013.01.009#d5#p1#T0007,withheld_other,pdup_230b6fa16e011c4d,10.1016/j.jct.2013.01.009#d5#p1#r27,False,Closed cell (Static) method,Liquid,variable,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":0.20947,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00415,""nCombUncertAssessNum"":1}}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":288.15}"
10.1016/j.jct.2013.01.009#d5#p1#r28,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,293.15,291.04,2.46395268172,5.67346071477,10.1016/j.jct.2013.01.009#d5#p1#T0008,adaptation_anchor,pdup_d542a01a6db9563d,10.1016/j.jct.2013.01.009#d5#p1#r28,False,Closed cell (Static) method,Liquid,variable,"{""nPropValue"":0.29104,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00556,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":5}","{""nVarValue"":293.15,""nVarNumber"":1,""nVarDigits"":5}"
